PC1,Result
-0.08912176745637179,1-0
-0.23533398866939415,0-1
-0.264176924704578,1-0
-0.1951496594020129,0-1
0.2532220413573095,1-0
0.17846004923209147,0-1
-0.11515462585630543,0-1
0.5181648248732938,0-1
-0.006243890572000033,0-1
0.4205299148271736,0-1
-0.1581932849060168,0-1
-0.4103148727838967,1-0
0.14809045294740852,1-0
0.1368455864442526,1-0
-0.2808976499045116,1-0
-0.09119605561698496,1-0
0.26801952705797716,1-0
0.14249865949221885,0-1
-0.3405840274616404,1-0
0.09714651168218558,1-0
-0.21508441893454633,0-1
0.24130945855389208,0-1
-0.023751909124897552,0-1
-0.10035067039609669,0-1
-0.052425720485065774,1-0
0.4733282408631053,0-1
0.12984551824951718,1-0
-0.06608490618256813,0-1
0.029189468755210335,1-0
0.18710787579628796,0-1
-0.1750152249108311,0-1
0.05387381372753852,1-0
0.3160317180259279,0-1
-0.1321463739536144,0-1
0.39955936731057606,0-1
0.4116238535611839,1-0
-0.2558782947027469,1-0
-0.14414950459336118,0-1
0.3912543407808654,0-1
-0.05503208813725147,0-1
-0.23769739536839152,0-1
-0.30938679943819386,1-0
0.04929598664588197,0-1
0.06247874702732048,1-0
-0.022034817130244022,1-0
-0.01644859494087081,0-1
-0.03488341649524318,0-1
-0.10301011938461302,1-0
-0.5261904094993322,1-0
0.2707873356691247,1-0
-0.15411632241766104,0-1
0.20836189847343822,1/2-1/2
0.44579058865173116,1-0
0.06284188365581211,1-0
0.39999177868223834,0-1
-0.2811896515967681,0-1
-0.024980734133104643,1-0
-0.019778775497204082,0-1
0.09621643391635881,0-1
-0.3193471671302933,0-1
-0.0005242217090367651,0-1
-0.29706894309586546,0-1
-0.1646360948188652,0-1
-0.25591750363176646,1-0
-0.2379204533791579,0-1
0.1558588440233909,1-0
0.3019913813547105,0-1
0.27074131019761205,0-1
0.16309915498845984,0-1
-0.32110425239457163,0-1
-0.44994916988292705,1-0
0.29738003076297026,1-0
0.2657184261059645,0-1
-0.3356913677639059,0-1
0.2907340041133325,0-1
-0.021893328811955493,0-1
-0.019464752839441823,0-1
0.28774707687040924,0-1
-0.25925074149675964,0-1
-0.12734850691516997,1-0
-0.34694547190770936,1-0
-0.29399383941651636,0-1
-0.24042551170068405,0-1
-0.42119158352104136,1-0
0.26346130583404215,1-0
0.36737812457462804,1-0
-0.07154802192881504,0-1
-0.5403160369618258,1-0
0.22781895788945128,1-0
0.29798816228552527,0-1
0.21118103193740134,1-0
0.2666530189124888,1-0
0.13783852320500667,0-1
-0.2062373346398918,0-1
-0.11461860419931891,1-0
0.21528085903141359,1-0
0.21219354935568957,0-1
-0.23379998104322286,1-0
-0.3688240909812445,0-1
0.08146380497574235,0-1
0.043774933730024945,0-1
-0.13374947978872254,1-0
0.34257240123855504,1-0
0.00875679223811654,1-0
-0.159211100585962,1-0
-0.29191851353847875,1/2-1/2
-0.13237189231721647,1-0
0.31088702470537466,0-1
0.3703927105880417,1-0
-0.2614366679504252,0-1
-0.16275716913512417,1-0
-0.594482462655744,1-0
0.03690078023384935,1-0
-0.4201488156902438,0-1
-0.529064138127262,1-0
0.04389538964911133,1-0
-0.1697794740842803,1-0
-0.38503102570576586,1-0
0.2586314871706711,0-1
0.3102596904987941,1-0
0.10987085830636079,0-1
0.08086386643193255,1-0
-0.3013518208765253,0-1
0.09356346513095393,0-1
0.4478590460497319,1-0
0.1317988376174284,0-1
0.06882839783448103,0-1
-0.08088268896793638,1/2-1/2
-0.12689679554728017,1-0
-0.35693704572128726,1/2-1/2
0.039194068967049245,0-1
0.11274741927026521,0-1
-0.4498853146645488,1-0
0.019422311835064487,1/2-1/2
-0.09666718780774342,0-1
0.13491326828498607,1-0
-0.37931190897109923,1-0
-0.2861844032989904,1-0
-0.1865018300513932,0-1
0.032705805338325344,1-0
0.29037915860028896,1-0
-0.18984788730252544,0-1
0.23114400515514555,0-1
0.1564018651544513,0-1
0.32968496326089836,0-1
-0.08255923835109158,1-0
0.0174819520310997,1-0
-0.4711470791152739,0-1
0.1253589813036905,1-0
0.08973423813328019,0-1
0.5039053723567238,0-1
0.33597744161171306,1-0
0.1028377991024978,1-0
0.018543535388643173,1-0
-0.26002949913424944,1/2-1/2
0.2523121064033603,1/2-1/2
0.21669970900015512,0-1
-0.028072630961541223,1-0
0.19545831233399258,0-1
0.31047871348514466,1-0
0.1598032286784945,1-0
-0.07920618162588522,1-0
0.10748077583032989,0-1
-0.13874439367553915,0-1
0.3631387370142066,0-1
-0.4374675067545802,0-1
-0.40828962814877484,0-1
-0.13073618541668308,0-1
-0.013738882897504245,0-1
-0.21157485797246622,0-1
0.09292435969922885,0-1
-0.18477564018692239,0-1
0.28651371831381056,1-0
-0.29417112587972,1-0
-0.0653574810550408,1-0
-0.28706319658632906,0-1
0.22092591563486852,0-1
0.0547179852385703,0-1
-0.06501822878906649,1-0
0.018369019592969105,0-1
0.6218295367593997,1-0
-0.09881101939209391,1-0
-0.40333522846932274,1/2-1/2
0.2000559915401734,0-1
-0.19469067110268912,1-0
-0.33989773312464233,1/2-1/2
-0.27737253773646686,1-0
-0.2452977856532922,1-0
-0.16961064370754197,0-1
-0.22907802069208427,1-0
0.1374353032343113,1-0
0.41954950356125853,1-0
0.2540726181730143,1-0
0.16767992689243338,0-1
-0.25829648395049243,1-0
0.19025102703230157,1-0
0.1291203012176525,0-1
0.13807600296495748,1/2-1/2
0.1447415934312123,1-0
-0.47721136616468324,1-0
-0.07493139073497523,0-1
-0.00945174902581225,1-0
0.1874122484559363,1-0
0.26184324296237016,0-1
0.04407423755390216,1-0
-0.01369405899478704,1-0
-0.38773886877927455,1-0
-0.2074889877854973,0-1
0.1051764694395575,0-1
0.2791464756797438,1-0
0.1112174690822737,1-0
-0.31371399702474884,0-1
0.06528041827435649,1-0
0.014330716691759338,0-1
0.08197377621565338,0-1
-0.2267921934886764,0-1
-0.043611481855862166,1-0
0.17941023249926125,0-1
0.12106272115804773,1-0
0.011836023800883888,0-1
-0.46673163506457827,1-0
0.11382379469335513,1-0
-0.2822850779628596,1-0
-0.06008152674279654,1-0
0.22341466527678866,0-1
0.3894930190528957,0-1
0.07642645709380613,1-0
0.18443873156460644,1-0
0.24357407154616328,0-1
-0.6980545987550157,0-1
0.3157061283687196,0-1
0.1500766312107641,0-1
-0.367493586326016,1-0
-0.11657001255626798,1-0
-0.5155167949485104,1-0
0.12656631185697775,1-0
-0.07441734800238997,1-0
-0.15171536596095703,1-0
-0.04803579435048955,1-0
0.303969307757299,0-1
0.0839291999696784,1-0
-0.1366995940005935,1-0
0.4323472232882425,0-1
0.2632211587091339,1/2-1/2
0.23413954301198092,1/2-1/2
0.1127814692909348,1-0
0.14476062474687346,1/2-1/2
-0.2738845104839879,1-0
-0.43850794634622525,0-1
-0.06235281971067752,0-1
